model,type_experiment,n_trainable_params,cl_technique,hyperparams,experiment_name,time,dataset_currently_testing,dataset_currently_training,dataset_wrt_training_datasets,target_epochs,best_epochs,learning_rate,batch_size,current_num_samples_training,cumulative_samples_trained,best_epoch,f1_score,precision_score,recall_score,accuracy,HATE_f1_score,HATE_precision_score,HATE_recall_score,NoHATE_f1_score,NoHATE_precision_score,NoHATE_recall_score
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,davidson,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,8.0,0.46743634528998684,0.7285088422289897,0.5179742132867132,0.7504472271914132,0.07920792079207921,0.7058823529411765,0.04195804195804196,0.8556647697878945,0.7511353315168029,0.9939903846153846
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,founta_hateful_57k,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,8.0,0.5331855535647181,0.7898208549542871,0.5267385817236452,0.9299973847092668,0.10279329608938548,0.647887323943662,0.055825242718446605,0.9635778110400508,0.9317543859649123,0.9976519207288438
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,hateval-women,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,8.0,0.651099286714315,0.6958083050404805,0.6530891786579245,0.6868206521739131,0.5394605394605395,0.7142857142857143,0.4333868378812199,0.7627380339680906,0.6773308957952467,0.872791519434629
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,8.0,0.426672002578792,0.38945578231292516,0.47582177458797925,0.7402820777433781,0.002642007926023778,0.008771929824561403,0.0015552099533437014,0.8507019972315603,0.7701396348012889,0.9500883392226148
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,evalita,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18808,8.0,0.6918767507002801,0.6939102564102564,0.6948470209339774,0.692,0.6857142857142857,0.6461538461538462,0.7304347826086957,0.6980392156862745,0.7416666666666667,0.6592592592592592
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,waseem-racism,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18808,8.0,0.8369698560684046,0.8215205092082368,0.8552705303968261,0.9137476459510357,0.7250900360144058,0.6832579185520362,0.7723785166240409,0.9488496761224033,0.9597830998644374,0.9381625441696113
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,ibereval,ibereval,IN_TRAINING,8,8,1e-05,32,3817,18808,8.0,0.8478048780487805,0.8522435191304987,0.8443315333136581,0.8567493112947658,0.8109090909090909,0.8352059925093633,0.7879858657243817,0.88470066518847,0.869281045751634,0.9006772009029346
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,hateval-immigrant,ibereval,ZERO_SHOT,8,8,1e-05,32,3817,18808,8.0,0.415344523596195,0.6638314213811811,0.518320450267712,0.5937291527685123,0.09239940387481371,0.7380952380952381,0.0492845786963434,0.7382896433175763,0.5895676046671242,0.9873563218390805
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,davidson,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18808,8.0,0.6926201256742273,0.8131808322143386,0.6656468531468531,0.8148479427549195,0.49878934624697335,0.8110236220472441,0.36013986013986016,0.8864509051014811,0.8153380423814329,0.9711538461538461
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,founta_hateful_57k,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18808,8.0,0.6480761485691586,0.7804114604555986,0.6074634953462437,0.9343562025978555,0.33066666666666666,0.6179401993355482,0.22572815533980584,0.9654856304716506,0.942882721575649,0.9891988353526815
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,hateval-women,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18808,8.0,0.48831680379102094,0.6841352201257862,0.588564206402774,0.5305706521739131,0.6353562005277045,0.47327044025157233,0.9662921348314607,0.34127740705433746,0.895,0.21083627797408716
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,waseem-sexism,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18808,8.0,0.5518797747281982,0.605123339658444,0.551756068341311,0.762297901616787,0.2448087431693989,0.4117647058823529,0.17418351477449456,0.8589508062869974,0.7984819734345351,0.9293286219081273
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,evalita,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,23308,8.0,0.5641010140219477,0.6616528906417904,0.612037037037037,0.589,0.6682808716707022,0.5314505776636713,0.9,0.45992115637319314,0.7918552036199095,0.32407407407407407
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,waseem-racism,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,23308,8.0,0.80772597550249,0.7717684840819972,0.8767458857871002,0.8836158192090395,0.6869300911854104,0.5687919463087249,0.8670076726342711,0.9285218598195697,0.9747450218552696,0.8864840989399293
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,ibereval,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,23308,8.0,0.8362705885754489,0.8358121657754011,0.8526310331900231,0.8388429752066116,0.815748031496063,0.7357954545454546,0.9151943462897526,0.8567931456548348,0.9358288770053476,0.7900677200902935
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,hateval-immigrant,hateval-immigrant,IN_TRAINING,8,8,1e-05,32,4500,23308,8.0,0.47210207417173095,0.606050158340995,0.5607057361621256,0.5056704469646431,0.6052210974960043,0.4551282051282051,0.9030206677265501,0.3389830508474576,0.7569721115537849,0.21839080459770116
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,davidson,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,8.0,0.7709908947412814,0.7612341772151898,0.7844733391608392,0.817531305903399,0.6677524429967426,0.625,0.7167832167832168,0.87422934648582,0.8974683544303798,0.8521634615384616
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,founta_hateful_57k,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,8.0,0.7138308736970944,0.7090827673991418,0.7188730746889821,0.921889983436492,0.46982248520710057,0.45842956120092376,0.4817961165048544,0.9578392621870883,0.9597359735973597,0.9559500328731098
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,hateval-women,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,8.0,0.3782339147577023,0.6859920634920635,0.5354453450098029,0.46535326086956524,0.6109738012852199,0.44142857142857145,0.9919743178170144,0.1454940282301846,0.9305555555555556,0.07891637220259129
diptanu/fBERT,GO,109483778,vanilla_ft,,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,waseem-sexism,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,8.0,0.6354775828460039,0.6443514002402648,0.6292603410471015,0.7616099071207431,0.42105263157894735,0.4548736462093863,0.39191290824261277,0.8499025341130604,0.8338291542711432,0.8666077738515902
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,hateval-immigrant,hateval-immigrant,IN_TRAINING,8,8,1e-05,32,4500,4500,8.0,0.46059161299534224,0.6234991423670669,0.5615755715147196,0.5023348899266178,0.6106471816283925,0.45454545454545453,0.9300476947535771,0.31053604436229204,0.7924528301886793,0.19310344827586207
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,waseem-racism,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,4500,8.0,0.7108175939767536,0.695008719423104,0.7336979114890694,0.839924670433145,0.5175936435868331,0.46530612244897956,0.5831202046035806,0.9040415443666742,0.9247113163972286,0.8842756183745583
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,ibereval,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,4500,8.0,0.6048761061946902,0.643153835530579,0.6074866992637733,0.6611570247933884,0.4557522123893805,0.6094674556213018,0.36395759717314485,0.754,0.6768402154398564,0.8510158013544018
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,evalita,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,8.0,0.5292713584301251,0.5293619925767067,0.52926731078905,0.533,0.48737650933040616,0.49223946784922396,0.4826086956521739,0.5711662075298439,0.5664845173041895,0.575925925925926
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,davidson,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,8.0,0.6019617490929311,0.5986886477206537,0.6082277097902098,0.6815742397137746,0.42394822006472493,0.39457831325301207,0.458041958041958,0.7799752781211372,0.8027989821882952,0.7584134615384616
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,founta_hateful_57k,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,8.0,0.6628741584022738,0.6657312535785743,0.6601473271562891,0.9116031732194229,0.37330037082818296,0.380352644836272,0.36650485436893204,0.9524479459763646,0.9511098623208767,0.9537897999436461
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,hateval-women,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,8.0,0.5599033782731306,0.5617414589104339,0.563209100688753,0.5631793478260869,0.5219330855018587,0.48614958448753465,0.5634028892455859,0.5978736710444027,0.6373333333333333,0.5630153121319199
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,waseem-sexism,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,8.0,0.4974716979277099,0.5062053712480253,0.5040473926877655,0.7096663226694186,0.17092337917485265,0.232,0.13530326594090203,0.8240200166805671,0.7804107424960506,0.872791519434629
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,hateval-immigrant,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,14692,8.0,0.5399615909855411,0.5448160046208316,0.5459386364051678,0.5416944629753169,0.511727078891258,0.46272493573264784,0.5723370429252782,0.568196103079824,0.6269070735090153,0.5195402298850574
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,waseem-racism,waseem-racism,IN_TRAINING,8,8,1e-05,32,10192,14692,8.0,0.8209836221622675,0.8509117096586114,0.7977935528182697,0.9167608286252354,0.6900420757363254,0.7639751552795031,0.629156010230179,0.9519251685882097,0.9378482640377197,0.9664310954063604
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,ibereval,waseem-racism,ZERO_SHOT,8,8,1e-05,32,10192,14692,8.0,0.378956372968349,0.30509641873278237,0.5,0.6101928374655647,0.0,0.0,0.0,0.757912745936698,0.6101928374655647,1.0
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,evalita,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,8.0,0.34988414251087063,0.3380271413979279,0.4865942028985507,0.525,0.012474012474012475,0.14285714285714285,0.006521739130434782,0.6872942725477288,0.533197139938713,0.9666666666666667
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,davidson,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,8.0,0.4330939319251937,0.5724168912848158,0.5016936188811189,0.7432915921288015,0.013745704467353952,0.4,0.006993006993006993,0.8524421593830335,0.7448337825696316,0.9963942307692307
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,founta_hateful_57k,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,8.0,0.5229310677933355,0.7375503608441535,0.5209956471625627,0.9286897393426903,0.08295964125560538,0.5441176470588235,0.044902912621359224,0.9629024943310658,0.9309830746294835,0.9970883817037663
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,hateval-women,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,8.0,0.3652436394997844,0.28809523809523807,0.4988221436984688,0.5754076086956522,0.0,0.0,0.0,0.7304872789995688,0.5761904761904761,0.9976442873969376
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,8.0,0.42730496453900707,0.38566856330014226,0.4790194346289753,0.7461300309597523,0.0,0.0,0.0,0.8546099290780141,0.7713371266002845,0.9580388692579506
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,hateval-immigrant,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18509,8.0,0.5222213141549525,0.5835959527108074,0.5690267346453959,0.5316877918612408,0.5894736842105263,0.4662349676225717,0.8012718600953895,0.4549689440993789,0.7009569377990431,0.3367816091954023
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,waseem-racism,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18509,8.0,0.8189665561597728,0.8009190770204861,0.8414604665033936,0.9028248587570622,0.6957547169811321,0.6455142231947484,0.7544757033248082,0.9421783953384133,0.9563239308462238,0.9284452296819788
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,ibereval,ibereval,IN_TRAINING,8,8,1e-05,32,3817,18509,8.0,0.7975094280326838,0.7945333053945194,0.8027183753559493,0.8044077134986226,0.7601351351351351,0.7281553398058253,0.7950530035335689,0.8348837209302326,0.8609112709832134,0.8103837471783296
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,evalita,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,8.0,0.580952380952381,0.5921868540719306,0.5897745571658615,0.582,0.6019047619047619,0.535593220338983,0.6869565217391305,0.56,0.6487804878048781,0.4925925925925926
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,davidson,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,8.0,0.7585982772207992,0.7717480711525294,0.7485249125874125,0.8237924865831843,0.633147113594041,0.6772908366533864,0.5944055944055944,0.8840494408475574,0.8662053056516724,0.9026442307692307
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,founta_hateful_57k,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,8.0,0.7053666101987357,0.742617640517904,0.679811921130069,0.931479382791387,0.4472573839662447,0.5317725752508361,0.3859223300970874,0.9634758364312268,0.9534627057849719,0.9737015121630507
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,hateval-women,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,8.0,0.4743194658448896,0.6478700043917436,0.5732057542912349,0.5163043478260869,0.6228813559322034,0.46482213438735176,0.9438202247191011,0.32575757575757575,0.8309178743961353,0.20259128386336867
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,waseem-sexism,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,8.0,0.5634098121404449,0.6019156611810624,0.5596935467030099,0.7564499484004128,0.2731006160164271,0.40181268882175225,0.20684292379471228,0.8537190082644628,0.8020186335403726,0.9125441696113075
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,davidson,davidson,IN_TRAINING,8,8,1e-05,32,4293,4293,8.0,0.9235820079374234,0.9309944722569878,0.9167941433566433,0.9427549194991055,0.8853046594982079,0.9080882352941176,0.8636363636363636,0.9618593563766389,0.9539007092198581,0.9699519230769231
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,founta_hateful_57k,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,8.0,0.7330890341186849,0.8312788461302278,0.6844759360629413,0.9442943073838375,0.4956590370955012,0.708803611738149,0.38106796116504854,0.9705190311418685,0.9537540805223068,0.987883910960834
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,ibereval,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,8.0,0.7191262499149718,0.7484106549318852,0.7116272762804201,0.7493112947658402,0.6270491803278688,0.7463414634146341,0.5406360424028268,0.8112033195020747,0.7504798464491362,0.8826185101580135
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,hateval-immigrant,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,8.0,0.4789165662693632,0.6478904597573194,0.54369826215668,0.6104069379586391,0.21715817694369974,0.6923076923076923,0.1287758346581876,0.7406749555950266,0.6034732272069464,0.9586206896551724
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,hateval-women,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,8.0,0.508850454756162,0.6763274093576874,0.5972421525087583,0.5427989130434783,0.6379774072081764,0.4797734627831715,0.9518459069020867,0.3797235023041475,0.8728813559322034,0.24263839811542992
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,waseem-racism,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,8.0,0.5231014026476086,0.5667989417989419,0.5256714684644791,0.8297551789077213,0.14068441064638784,0.2740740740740741,0.09462915601023018,0.9055183946488294,0.8595238095238096,0.9567137809187279
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,evalita,davidson,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4293,4293,8.0,0.6249966249696247,0.6286645671698219,0.6287842190016103,0.625,0.6238716148445336,0.5791433891992551,0.6760869565217391,0.6261216350947159,0.6781857451403888,0.5814814814814815
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,waseem-sexism,davidson,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4293,4293,8.0,0.5428397003233149,0.6469392189731172,0.5487737609153207,0.7784657722738219,0.2146341463414634,0.4971751412429379,0.1368584758942457,0.8710452543051662,0.7967032967032966,0.9606890459363958
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,davidson,founta_hateful_57k,TRAINING_PASSED,8,8,1e-05,32,44048,48341,8.0,0.913863901382642,0.9102478369988771,0.9176682692307692,0.9338103756708408,0.8724137931034482,0.8605442176870748,0.8846153846153846,0.9553140096618358,0.9599514563106796,0.9507211538461539
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,founta_hateful_57k,founta_hateful_57k,IN_TRAINING,8,8,1e-05,32,44048,48341,8.0,0.7899914836827772,0.8323355778987178,0.7587213477336704,0.9501351233545462,0.6066024759284732,0.7,0.5351941747572816,0.9733804914370812,0.9646711557974357,0.9822485207100592
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,ibereval,founta_hateful_57k,ZERO_SHOT,8,8,1e-05,32,44048,48341,8.0,0.7616124876865955,0.7880853775087607,0.7524587417942235,0.7851239669421488,0.6867469879518072,0.7953488372093023,0.6042402826855123,0.8364779874213837,0.7808219178082192,0.9006772009029346
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,hateval-immigrant,founta_hateful_57k,ZERO_SHOT,8,8,1e-05,32,44048,48341,8.0,0.5934569522055125,0.6745912926286184,0.6088966248195458,0.6564376250833889,0.43344334433443343,0.7035714285714286,0.31319554848966613,0.7534705600765916,0.645611156685808,0.9045977011494253
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,hateval-women,founta_hateful_57k,ZERO_SHOT,8,8,1e-05,32,44048,48341,8.0,0.5068500754291333,0.671760706537522,0.5950480879213956,0.5407608695652174,0.6361679224973089,0.4785425101214575,0.9486356340288925,0.3775322283609576,0.8649789029535865,0.2414605418138987
FacebookAI/roberta-base,GO,124647170,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,waseem-racism,founta_hateful_57k,ZERO_SHOT,8,8,1e-05,32,44048,48341,8.0,0.641576965946203,0.6601649074302088,0.629312467804759,0.8369114877589454,0.376978417266187,0.4309210526315789,0.3350383631713555,0.9061755146262188,0.8894087622288388,0.9235865724381626
